fips,Model,Wave,both_mape,both_rmse,ext_only_mape,ext_only_rmse,int_only_mape,int_only_rmse,none_mape,none_rmse
41,Random Forest,Third,0.23353785784380737,0.05694850364331604,0.22053911027867062,0.055173973021096875,0.22112820373645867,0.05897403096599948,0.20794919183824034,0.056518099910465615
41,Random Forest,All,0.2302862965941243,0.038598832871750595,0.22924553289204747,0.0376400551313449,0.21175942107836895,0.03893807337132403,0.2049343721083936,0.03767846849530946
41,Gradient Boost,First,0.11878866597051077,0.0441761123332033,0.10719103466607674,0.03972497346951107,0.15673272141787362,0.06086177565253868,0.20092433997893816,0.07878289870855484
41,Gradient Boost,Second,2.045094406252959,0.33392308882063665,2.1983063549032265,0.33380413486828403,1.82813018063962,0.3442534822140313,1.5319565741721068,0.36023306121935866
41,Gradient Boost,Third,0.244904160421608,0.04816647381673885,0.26478295467839363,0.05385111563599938,0.19422527941365145,0.05218910685352614,0.15623980043163138,0.052760663967210464
41,Gradient Boost,All,0.1075403093088186,0.028612957144344264,0.11193480496248309,0.031106752061211763,0.1215345514700941,0.03206959608845346,0.13082568289049978,0.031251838126412475
41,SVM,First,0.585385276329119,0.0807755974499719,0.5239785760274785,0.08478925251930008,0.6743041947826233,0.09856152958981765,0.6788937567412447,0.10951830263035167
41,SVM,Second,1.9784734739488108,0.2962497801947891,2.531197018386224,0.33975998910863947,1.8367319199539804,0.30022813039127233,2.428573827190733,0.35344421066419246
41,SVM,Third,0.6531016801521292,0.06948169326362323,0.6487287923773294,0.07125316399262395,0.8593467708831565,0.07878052910646548,0.9051885735932999,0.07914999915472132
41,SVM,All,0.4620639985003021,0.061531855131041924,0.5200902637620024,0.06703709857037773,0.6876077693037956,0.0724677934153379,0.7424023882280657,0.0797489889048584
41,MLP,First,0.41271767285546196,0.06033825375274184,0.4729635709533408,0.07060253014904884,0.3392250323181503,0.07954915092643555,0.6984987565656049,0.09979613829975816
41,MLP,Second,2.1108357271414926,0.29690824699013785,2.248017340099349,0.3060281564941374,1.8561412089390459,0.2948743391311358,2.4524706923118766,0.3153668737243939
41,MLP,Third,0.6803117442647778,0.06474962188299507,0.6602787606318044,0.06493430156211324,0.6497783041097946,0.0703630085338991,0.639145620438988,0.0626257748102236
41,MLP,All,0.3048920060715671,0.04948101423377856,0.29685509289466444,0.04752932099459932,0.3170957869173861,0.05039689624290289,0.30018276691488566,0.051982887155100896
